,Image_Name,Image_label,Image_Type
5763,19254,2,Glacier
5764,19258,1,Forest
5765,19262,1,Forest
5766,19264,3,Mountain
5767,19269,4,Sea
5768,19271,1,Forest
5769,19275,2,Glacier
5770,19278,2,Glacier
5771,19283,3,Mountain
5772,19287,5,Street
5773,19288,0,Buildings
5774,19301,4,Sea
5775,19309,1,Forest
5776,19310,0,Buildings
5777,19313,2,Glacier
5778,19315,3,Mountain
5779,19316,1,Forest
5780,19320,5,Street
5781,19321,1,Forest
5782,19322,3,Mountain
5783,19324,1,Forest
5784,19327,0,Buildings
5785,19330,0,Buildings
5786,19333,5,Street
5787,19340,1,Forest
5788,19341,3,Mountain
5789,19346,0,Buildings
5790,19351,1,Forest
5791,19361,2,Glacier
5792,19365,0,Buildings
5793,19366,5,Street
5794,19368,0,Buildings
5795,19370,2,Glacier
5796,19372,2,Glacier
5797,19376,1,Forest
5798,19381,2,Glacier
5799,19382,4,Sea
5800,19385,2,Glacier
5801,19390,2,Glacier
5802,19392,3,Mountain
5803,19393,3,Mountain
5804,19395,3,Mountain
5805,19396,5,Street
5806,19408,1,Forest
5807,19409,0,Buildings
5808,19410,3,Mountain
5809,19414,1,Forest
5810,19421,5,Street
5811,19423,5,Street
5812,19424,2,Glacier
5813,19426,2,Glacier
5814,19427,0,Buildings
5815,19432,0,Buildings
5816,19433,3,Mountain
5817,19435,3,Mountain
5818,19436,1,Forest
5819,19442,1,Forest
5820,19445,0,Buildings
5821,19448,1,Forest
5822,19452,2,Glacier
5823,19457,5,Street
5824,19458,0,Buildings
5825,19467,5,Street
5826,19469,3,Mountain
5827,19470,5,Street
5828,19471,5,Street
5829,19472,5,Street
5830,19473,2,Glacier
5831,19474,4,Sea
5832,19475,0,Buildings
5833,19476,1,Forest
5834,19479,4,Sea
5835,19480,1,Forest
5836,19481,3,Mountain
5837,19482,1,Forest
5838,19485,2,Glacier
5839,19497,3,Mountain
5840,19500,0,Buildings
5841,19501,3,Mountain
5842,19503,3,Mountain
5843,19504,5,Street
5844,19506,2,Glacier
5845,19518,2,Glacier
5846,19520,5,Street
5847,19521,3,Mountain
5848,19525,3,Mountain
5849,19527,3,Mountain
5850,19528,0,Buildings
5851,19539,0,Buildings
5852,19540,3,Mountain
5853,19543,3,Mountain
5854,19549,4,Sea
5855,19557,4,Sea
5856,19558,5,Street
5857,19560,5,Street
5858,19561,4,Sea
5859,19562,0,Buildings
5860,19564,1,Forest
5861,19568,5,Street
5862,19569,3,Mountain
5863,19570,2,Glacier
5864,19572,5,Street
5865,19575,2,Glacier
5866,19577,1,Forest
5867,19581,5,Street
5868,19583,2,Glacier
5869,19587,5,Street
5870,19590,1,Forest
5871,19592,3,Mountain
5872,19596,2,Glacier
5873,19597,0,Buildings
5874,19602,1,Forest
5875,19604,2,Glacier
5876,19606,4,Sea
5877,19610,2,Glacier
5878,19611,4,Sea
5879,19614,0,Buildings
5880,19618,2,Glacier
5881,19619,2,Glacier
5882,19620,3,Mountain
5883,19628,0,Buildings
5884,19629,1,Forest
5885,19631,2,Glacier
5886,19632,3,Mountain
5887,19633,3,Mountain
5888,19634,4,Sea
5889,19637,4,Sea
5890,19641,4,Sea
5891,19644,0,Buildings
5892,19645,4,Sea
5893,19646,0,Buildings
5894,19648,1,Forest
5895,19651,2,Glacier
5896,19653,0,Buildings
5897,19654,0,Buildings
5898,19655,5,Street
5899,19657,2,Glacier
5900,19658,4,Sea
5901,19665,0,Buildings
5902,19670,3,Mountain
5903,19671,4,Sea
5904,19672,0,Buildings
5905,19673,1,Forest
5906,19678,4,Sea
5907,19681,5,Street
5908,19682,4,Sea
5909,19684,2,Glacier
5910,19685,0,Buildings
5911,19686,1,Forest
5912,19687,4,Sea
5913,19690,0,Buildings
5914,19696,5,Street
5915,19702,1,Forest
5916,19707,1,Forest
5917,19710,4,Sea
5918,19712,3,Mountain
5919,19717,1,Forest
5920,19725,4,Sea
5921,19726,5,Street
5922,19727,2,Glacier
5923,19729,1,Forest
5924,19731,0,Buildings
5925,19733,4,Sea
5926,19734,0,Buildings
5927,19742,4,Sea
5928,19744,2,Glacier
5929,19745,1,Forest
5930,19748,5,Street
5931,19751,4,Sea
5932,19754,2,Glacier
5933,19757,2,Glacier
5934,19759,1,Forest
5935,19763,0,Buildings
5936,19767,0,Buildings
5937,19775,1,Forest
5938,19785,0,Buildings
5939,19787,1,Forest
5940,19788,2,Glacier
5941,19790,1,Forest
5942,19792,2,Glacier
5943,19797,2,Glacier
5944,19801,1,Forest
5945,19803,4,Sea
5946,19804,5,Street
5947,19821,3,Mountain
5948,19822,4,Sea
5949,19831,4,Sea
5950,19836,2,Glacier
5951,19838,0,Buildings
5952,19839,0,Buildings
5953,19842,1,Forest
5954,19847,1,Forest
5955,19850,5,Street
5956,19852,1,Forest
5957,19856,3,Mountain
5958,19863,1,Forest
5959,19869,3,Mountain
5960,19870,5,Street
5961,19871,4,Sea
5962,19873,4,Sea
5963,19875,0,Buildings
5964,19877,2,Glacier
5965,19880,4,Sea
5966,19881,3,Mountain
5967,19890,3,Mountain
5968,19893,5,Street
5969,19899,5,Street
5970,19902,0,Buildings
5971,19906,5,Street
5972,19908,3,Mountain
5973,19911,2,Glacier
5974,19914,4,Sea
5975,19916,3,Mountain
5976,19918,0,Buildings
5977,19919,3,Mountain
5978,19931,2,Glacier
5979,19933,5,Street
5980,19941,2,Glacier
5981,19942,2,Glacier
5982,19943,5,Street
5983,19944,1,Forest
5984,19949,3,Mountain
5985,19951,5,Street
5986,19957,2,Glacier
5987,19968,1,Forest
5988,19972,5,Street
5989,19977,1,Forest
5990,19979,4,Sea
5991,19980,1,Forest
5992,19984,3,Mountain
5993,19986,5,Street
5994,19991,1,Forest
5995,19994,3,Mountain
5996,19997,5,Street
5997,19998,3,Mountain
5998,20003,3,Mountain
5999,20005,3,Mountain
6000,20009,0,Buildings
6001,20012,2,Glacier
6002,20015,2,Glacier
6003,20020,1,Forest
6004,20021,1,Forest
6005,20022,3,Mountain
6006,20023,0,Buildings
6007,20025,2,Glacier
6008,20029,4,Sea
6009,20031,2,Glacier
6010,20032,1,Forest
6011,20034,3,Mountain
6012,20035,5,Street
6013,20037,0,Buildings
6014,20038,5,Street
6015,20039,3,Mountain
6016,20042,1,Forest
6017,20043,2,Glacier
6018,20047,4,Sea
6019,20049,4,Sea
6020,20050,3,Mountain
6021,20055,5,Street
6022,20063,5,Street
6023,20065,2,Glacier
6024,20086,3,Mountain
6025,20097,3,Mountain
6026,20101,0,Buildings
6027,20102,1,Forest
6028,20103,2,Glacier
6029,20104,5,Street
6030,20105,5,Street
6031,20110,4,Sea
6032,20118,4,Sea
6033,20119,1,Forest
6034,20121,4,Sea
6035,20122,5,Street
6036,20125,3,Mountain
6037,20128,5,Street
6038,20130,3,Mountain
6039,20132,0,Buildings
6040,20135,1,Forest
6041,20139,5,Street
6042,20141,2,Glacier
6043,20143,4,Sea
6044,20145,3,Mountain
6045,20146,0,Buildings
6046,20149,2,Glacier
6047,20155,3,Mountain
6048,20156,5,Street
6049,20169,3,Mountain
6050,20180,3,Mountain
6051,20182,1,Forest
6052,20188,1,Forest
6053,20192,5,Street
6054,20193,0,Buildings
6055,20196,5,Street
6056,20197,0,Buildings
6057,20199,2,Glacier
6058,20200,5,Street
6059,20201,3,Mountain
6060,20203,4,Sea
6061,20205,1,Forest
6062,20208,2,Glacier
6063,20213,0,Buildings
6064,20214,4,Sea
6065,20215,2,Glacier
6066,20217,4,Sea
6067,20219,5,Street
6068,20220,2,Glacier
6069,20223,3,Mountain
6070,20224,1,Forest
6071,20233,0,Buildings
6072,20235,1,Forest
6073,20237,3,Mountain
6074,20239,2,Glacier
6075,20244,3,Mountain
6076,20248,0,Buildings
6077,20251,1,Forest
6078,20254,3,Mountain
6079,20258,2,Glacier
6080,20262,1,Forest
6081,20263,3,Mountain
6082,20278,2,Glacier
6083,20279,2,Glacier
6084,20280,4,Sea
6085,20284,4,Sea
6086,20290,5,Street
6087,20291,0,Buildings
6088,20295,0,Buildings
6089,20298,3,Mountain
6090,20301,4,Sea
6091,20302,3,Mountain
6092,20308,4,Sea
6093,20312,1,Forest
6094,20321,1,Forest
6095,20323,5,Street
6096,20324,4,Sea
6097,20325,4,Sea
6098,20338,3,Mountain
6099,20339,5,Street
6100,20340,1,Forest
6101,20349,5,Street
6102,20351,2,Glacier
6103,20354,1,Forest
6104,20360,4,Sea
6105,20361,1,Forest
6106,20364,3,Mountain
6107,20368,2,Glacier
6108,20369,2,Glacier
6109,20375,1,Forest
6110,20376,0,Buildings
6111,20377,2,Glacier
6112,20381,5,Street
6113,20385,3,Mountain
6114,20391,5,Street
6115,20396,0,Buildings
6116,20399,1,Forest
6117,20403,0,Buildings
6118,20404,4,Sea
6119,20407,0,Buildings
6120,20410,1,Forest
6121,20412,1,Forest
6122,20415,4,Sea
6123,20420,4,Sea
6124,20422,3,Mountain
6125,20426,0,Buildings
6126,20428,4,Sea
6127,20429,0,Buildings
6128,20434,4,Sea
6129,20437,4,Sea
6130,20442,4,Sea
6131,20445,2,Glacier
6132,20451,2,Glacier
6133,20452,0,Buildings
6134,20453,3,Mountain
6135,20456,3,Mountain
6136,20462,5,Street
6137,20463,3,Mountain
6138,20466,3,Mountain
6139,20468,2,Glacier
6140,20469,2,Glacier
6141,20470,0,Buildings
6142,20471,0,Buildings
6143,20478,1,Forest
6144,20481,4,Sea
6145,20483,2,Glacier
6146,20488,5,Street
6147,20492,2,Glacier
6148,20496,5,Street
6149,20499,4,Sea
6150,20500,2,Glacier
6151,20501,1,Forest
6152,20503,3,Mountain
6153,20505,1,Forest
6154,20506,2,Glacier
6155,20507,3,Mountain
6156,20509,4,Sea
6157,20514,5,Street
6158,20518,4,Sea
6159,20521,0,Buildings
6160,20523,5,Street
6161,20525,0,Buildings
6162,20526,3,Mountain
6163,20529,3,Mountain
6164,20532,2,Glacier
6165,20538,5,Street
6166,20542,3,Mountain
6167,20543,3,Mountain
6168,20547,1,Forest
6169,20548,4,Sea
6170,20551,2,Glacier
6171,20552,2,Glacier
6172,20557,3,Mountain
6173,20562,1,Forest
6174,20569,3,Mountain
6175,20573,4,Sea
6176,20578,3,Mountain
6177,20579,5,Street
6178,20583,3,Mountain
6179,20588,2,Glacier
6180,20593,2,Glacier
6181,20594,5,Street
6182,20600,0,Buildings
6183,20604,3,Mountain
6184,20607,5,Street
6185,20609,3,Mountain
6186,20610,2,Glacier
6187,20614,2,Glacier
6188,20618,3,Mountain
6189,20623,5,Street
6190,20625,0,Buildings
6191,20632,4,Sea
6192,20636,5,Street
6193,20641,4,Sea
6194,20645,2,Glacier
6195,20654,3,Mountain
6196,20656,2,Glacier
6197,20659,4,Sea
6198,20661,2,Glacier
6199,20667,5,Street
6200,20669,4,Sea
6201,20673,2,Glacier
6202,20675,2,Glacier
6203,20681,3,Mountain
6204,20682,5,Street
6205,20689,3,Mountain
6206,20693,0,Buildings
6207,20697,0,Buildings
6208,20698,4,Sea
6209,20699,2,Glacier
6210,20700,4,Sea
6211,20701,3,Mountain
6212,20707,4,Sea
6213,20708,0,Buildings
6214,20711,0,Buildings
6215,20715,2,Glacier
6216,20716,1,Forest
6217,20721,5,Street
6218,20724,2,Glacier
6219,20727,1,Forest
6220,20729,4,Sea
6221,20736,0,Buildings
6222,20743,5,Street
6223,20744,1,Forest
6224,20747,3,Mountain
6225,20749,3,Mountain
6226,20755,1,Forest
6227,20758,1,Forest
6228,20760,1,Forest
6229,20768,4,Sea
6230,20772,0,Buildings
6231,20773,0,Buildings
6232,20775,0,Buildings
6233,20778,2,Glacier
6234,20780,0,Buildings
6235,20784,1,Forest
6236,20786,5,Street
6237,20787,4,Sea
6238,20789,0,Buildings
6239,20790,4,Sea
6240,20791,3,Mountain
6241,20792,2,Glacier
6242,20793,4,Sea
6243,20795,0,Buildings
6244,20797,5,Street
6245,20803,3,Mountain
6246,20809,0,Buildings
6247,20814,1,Forest
6248,20817,4,Sea
6249,20823,0,Buildings
6250,20824,1,Forest
6251,20827,1,Forest
6252,20829,2,Glacier
6253,20830,0,Buildings
6254,20836,3,Mountain
6255,20837,3,Mountain
6256,20839,2,Glacier
6257,20845,2,Glacier
6258,20849,0,Buildings
6259,20850,3,Mountain
6260,20852,3,Mountain
6261,20855,1,Forest
6262,20859,3,Mountain
6263,20861,3,Mountain
6264,20862,5,Street
6265,20865,0,Buildings
6266,20875,2,Glacier
6267,20877,1,Forest
6268,20880,5,Street
6269,20881,0,Buildings
6270,20883,4,Sea
6271,20886,2,Glacier
6272,20891,0,Buildings
6273,20901,1,Forest
6274,20902,4,Sea
6275,20912,0,Buildings
6276,20913,0,Buildings
6277,20914,0,Buildings
6278,20919,4,Sea
6279,20920,2,Glacier
6280,20923,1,Forest
6281,20932,0,Buildings
6282,20936,0,Buildings
6283,20939,4,Sea
6284,20943,5,Street
6285,20945,5,Street
6286,20951,5,Street
6287,20956,0,Buildings
6288,20957,4,Sea
6289,20964,2,Glacier
6290,20967,1,Forest
6291,20969,4,Sea
6292,20973,5,Street
6293,20977,5,Street
6294,20979,4,Sea
6295,20987,5,Street
6296,20990,5,Street
6297,20993,2,Glacier
6298,20997,0,Buildings
6299,21002,5,Street
6300,21003,1,Forest
6301,21005,2,Glacier
6302,21009,2,Glacier
6303,21010,4,Sea
6304,21015,1,Forest
6305,21021,5,Street
6306,21023,3,Mountain
6307,21026,3,Mountain
6308,21028,1,Forest
6309,21029,5,Street
6310,21030,4,Sea
6311,21031,0,Buildings
6312,21033,4,Sea
6313,21039,0,Buildings
6314,21048,0,Buildings
6315,21050,3,Mountain
6316,21051,4,Sea
6317,21056,1,Forest
6318,21057,5,Street
6319,21068,4,Sea
6320,21070,1,Forest
6321,21071,4,Sea
6322,21072,2,Glacier
6323,21074,4,Sea
6324,21075,5,Street
6325,21079,0,Buildings
6326,21080,2,Glacier
6327,21082,5,Street
6328,21084,0,Buildings
6329,21088,1,Forest
6330,21089,4,Sea
6331,21094,3,Mountain
6332,21103,2,Glacier
6333,21109,2,Glacier
6334,21110,2,Glacier
6335,21111,2,Glacier
6336,21112,0,Buildings
6337,21113,1,Forest
6338,21114,1,Forest
6339,21116,1,Forest
6340,21117,0,Buildings
6341,21122,4,Sea
6342,21124,5,Street
6343,21127,0,Buildings
6344,21131,5,Street
6345,21132,2,Glacier
6346,21133,5,Street
6347,21134,3,Mountain
6348,21140,2,Glacier
6349,21145,0,Buildings
6350,21147,0,Buildings
6351,21157,2,Glacier
6352,21160,1,Forest
6353,21164,4,Sea
6354,21165,4,Sea
6355,21166,0,Buildings
6356,21171,4,Sea
6357,21172,4,Sea
6358,21178,0,Buildings
6359,21180,4,Sea
6360,21181,1,Forest
6361,21184,4,Sea
6362,21188,0,Buildings
6363,21189,1,Forest
6364,21190,1,Forest
6365,21193,4,Sea
6366,21194,2,Glacier
6367,21195,1,Forest
6368,21202,3,Mountain
6369,21204,3,Mountain
6370,21205,0,Buildings
6371,21208,3,Mountain
6372,21211,5,Street
6373,21218,4,Sea
6374,21219,5,Street
6375,21223,3,Mountain
6376,21228,4,Sea
6377,21235,2,Glacier
6378,21249,4,Sea
6379,21251,5,Street
6380,21252,1,Forest
6381,21253,4,Sea
6382,21261,5,Street
6383,21264,4,Sea
6384,21265,5,Street
6385,21267,1,Forest
6386,21268,4,Sea
6387,21270,4,Sea
6388,21273,3,Mountain
6389,21275,5,Street
6390,21282,3,Mountain
6391,21283,2,Glacier
6392,21284,3,Mountain
6393,21289,1,Forest
6394,21295,3,Mountain
6395,21299,3,Mountain
6396,21300,1,Forest
6397,21308,2,Glacier
6398,21312,3,Mountain
6399,21315,3,Mountain
6400,21321,2,Glacier
6401,21322,5,Street
6402,21323,5,Street
6403,21324,5,Street
6404,21326,5,Street
6405,21327,4,Sea
6406,21330,1,Forest
6407,21331,2,Glacier
6408,21332,4,Sea
6409,21333,3,Mountain
6410,21335,3,Mountain
6411,21337,2,Glacier
6412,21338,4,Sea
6413,21346,0,Buildings
6414,21351,2,Glacier
6415,21365,2,Glacier
6416,21370,4,Sea
6417,21372,5,Street
6418,21374,0,Buildings
6419,21379,2,Glacier
6420,21382,3,Mountain
6421,21384,5,Street
6422,21388,2,Glacier
6423,21391,0,Buildings
6424,21394,5,Street
6425,21395,3,Mountain
6426,21397,4,Sea
6427,21398,3,Mountain
6428,21402,3,Mountain
6429,21403,2,Glacier
6430,21404,3,Mountain
6431,21408,5,Street
6432,21413,4,Sea
6433,21416,1,Forest
6434,21420,1,Forest
6435,21424,4,Sea
6436,21425,3,Mountain
6437,21429,3,Mountain
6438,21436,3,Mountain
6439,21438,1,Forest
6440,21439,4,Sea
6441,21440,0,Buildings
6442,21441,2,Glacier
6443,21444,0,Buildings
6444,21446,1,Forest
6445,21449,2,Glacier
6446,21451,1,Forest
6447,21457,1,Forest
6448,21460,1,Forest
6449,21467,4,Sea
6450,21471,4,Sea
6451,21474,1,Forest
6452,21477,1,Forest
6453,21482,3,Mountain
6454,21487,3,Mountain
6455,21489,4,Sea
6456,21493,2,Glacier
6457,21495,3,Mountain
6458,21500,0,Buildings
6459,21502,3,Mountain
6460,21508,5,Street
6461,21509,0,Buildings
6462,21511,3,Mountain
6463,21515,2,Glacier
6464,21520,1,Forest
6465,21521,1,Forest
6466,21523,3,Mountain
6467,21528,1,Forest
6468,21530,2,Glacier
6469,21531,4,Sea
6470,21532,2,Glacier
6471,21534,5,Street
6472,21536,4,Sea
6473,21540,2,Glacier
6474,21541,2,Glacier
6475,21548,0,Buildings
6476,21549,1,Forest
6477,21550,3,Mountain
6478,21552,3,Mountain
6479,21561,1,Forest
6480,21562,3,Mountain
6481,21565,1,Forest
6482,21566,3,Mountain
6483,21567,5,Street
6484,21571,2,Glacier
6485,21577,1,Forest
6486,21579,5,Street
6487,21582,0,Buildings
6488,21585,1,Forest
6489,21588,0,Buildings
6490,21590,0,Buildings
6491,21594,5,Street
6492,21595,2,Glacier
6493,21602,5,Street
6494,21606,1,Forest
6495,21608,4,Sea
6496,21616,0,Buildings
6497,21619,3,Mountain
6498,21622,0,Buildings
6499,21625,4,Sea
6500,21626,5,Street
6501,21628,2,Glacier
6502,21629,5,Street
6503,21636,2,Glacier
6504,21637,4,Sea
6505,21642,5,Street
6506,21652,1,Forest
6507,21654,3,Mountain
6508,21661,0,Buildings
6509,21667,5,Street
6510,21668,1,Forest
6511,21672,5,Street
6512,21673,2,Glacier
6513,21679,1,Forest
6514,21681,2,Glacier
6515,21687,4,Sea
6516,21690,4,Sea
6517,21692,1,Forest
6518,21693,3,Mountain
6519,21696,4,Sea
6520,21698,2,Glacier
6521,21700,5,Street
6522,21704,1,Forest
6523,21705,4,Sea
6524,21708,2,Glacier
6525,21709,2,Glacier
6526,21713,5,Street
6527,21716,5,Street
6528,21718,0,Buildings
6529,21728,1,Forest
6530,21732,3,Mountain
6531,21733,2,Glacier
6532,21739,4,Sea
6533,21741,3,Mountain
6534,21742,3,Mountain
6535,21746,3,Mountain
6536,21748,0,Buildings
6537,21752,2,Glacier
6538,21753,0,Buildings
6539,21755,4,Sea
6540,21757,3,Mountain
6541,21758,2,Glacier
6542,21760,0,Buildings
6543,21767,3,Mountain
6544,21773,3,Mountain
6545,21778,1,Forest
6546,21782,2,Glacier
6547,21785,3,Mountain
6548,21786,1,Forest
6549,21791,2,Glacier
6550,21795,3,Mountain
6551,21796,0,Buildings
6552,21802,3,Mountain
6553,21803,2,Glacier
6554,21809,3,Mountain
6555,21815,0,Buildings
6556,21820,1,Forest
6557,21821,2,Glacier
6558,21822,2,Glacier
6559,21823,1,Forest
6560,21825,1,Forest
6561,21830,3,Mountain
6562,21831,4,Sea
6563,21833,3,Mountain
6564,21834,2,Glacier
6565,21835,1,Forest
6566,21836,5,Street
6567,21838,1,Forest
6568,21839,3,Mountain
6569,21847,2,Glacier
6570,21848,2,Glacier
6571,21850,2,Glacier
6572,21854,4,Sea
6573,21863,2,Glacier
6574,21867,1,Forest
6575,21869,3,Mountain
6576,21871,1,Forest
6577,21877,5,Street
6578,21878,5,Street
6579,21880,0,Buildings
6580,21882,0,Buildings
6581,21883,0,Buildings
6582,21886,3,Mountain
6583,21888,1,Forest
6584,21891,1,Forest
6585,21899,5,Street
6586,21901,3,Mountain
6587,21902,2,Glacier
6588,21914,0,Buildings
6589,21920,3,Mountain
6590,21922,3,Mountain
6591,21925,3,Mountain
6592,21927,1,Forest
6593,21928,3,Mountain
6594,21930,1,Forest
6595,21931,1,Forest
6596,21938,4,Sea
6597,21939,5,Street
6598,21944,3,Mountain
6599,21946,1,Forest
6600,21951,1,Forest
6601,21952,5,Street
6602,21953,5,Street
6603,21958,4,Sea
6604,21963,2,Glacier
6605,21966,3,Mountain
6606,21968,3,Mountain
6607,21969,1,Forest
6608,21971,1,Forest
6609,21974,2,Glacier
6610,21975,1,Forest
6611,21976,2,Glacier
6612,21980,3,Mountain
6613,21988,5,Street
6614,21997,3,Mountain
6615,21998,2,Glacier
6616,22002,4,Sea
6617,22006,4,Sea
6618,22007,4,Sea
6619,22008,4,Sea
6620,22010,3,Mountain
6621,22013,2,Glacier
6622,22016,3,Mountain
6623,22018,2,Glacier
6624,22023,5,Street
6625,22033,5,Street
6626,22039,0,Buildings
6627,22041,0,Buildings
6628,22044,2,Glacier
6629,22047,3,Mountain
6630,22049,2,Glacier
6631,22052,1,Forest
6632,22053,2,Glacier
6633,22055,1,Forest
6634,22056,1,Forest
6635,22059,1,Forest
6636,22060,3,Mountain
6637,22061,5,Street
6638,22067,4,Sea
6639,22069,1,Forest
6640,22075,0,Buildings
6641,22077,0,Buildings
6642,22080,1,Forest
6643,22081,2,Glacier
6644,22084,2,Glacier
6645,22094,4,Sea
6646,22106,2,Glacier
6647,22108,2,Glacier
6648,22113,0,Buildings
6649,22114,1,Forest
6650,22118,2,Glacier
6651,22122,2,Glacier
6652,22131,5,Street
6653,22135,3,Mountain
6654,22142,2,Glacier
6655,22146,0,Buildings
6656,22148,5,Street
6657,22151,3,Mountain
6658,22155,2,Glacier
6659,22164,1,Forest
6660,22170,0,Buildings
6661,22174,0,Buildings
6662,22178,3,Mountain
6663,22181,1,Forest
6664,22190,0,Buildings
6665,22194,4,Sea
6666,22195,2,Glacier
6667,22206,1,Forest
6668,22211,4,Sea
6669,22213,5,Street
6670,22217,2,Glacier
6671,22218,5,Street
6672,22224,5,Street
6673,22225,1,Forest
6674,22226,4,Sea
6675,22229,1,Forest
6676,22236,5,Street
6677,22238,3,Mountain
6678,22242,1,Forest
6679,22244,2,Glacier
6680,22248,2,Glacier
6681,22263,3,Mountain
6682,22270,0,Buildings
6683,22274,0,Buildings
6684,22275,1,Forest
6685,22281,4,Sea
6686,22282,3,Mountain
6687,22285,1,Forest
6688,22287,3,Mountain
6689,22288,5,Street
6690,22292,1,Forest
6691,22297,5,Street
6692,22298,4,Sea
6693,22300,0,Buildings
6694,22302,3,Mountain
6695,22303,3,Mountain
6696,22305,5,Street
6697,22312,1,Forest
6698,22313,0,Buildings
6699,22319,5,Street
6700,22323,4,Sea
6701,22324,0,Buildings
6702,22327,0,Buildings
6703,22332,2,Glacier
6704,22333,5,Street
6705,22334,3,Mountain
6706,22344,2,Glacier
6707,22348,1,Forest
6708,22352,3,Mountain
6709,22359,2,Glacier
6710,22361,3,Mountain
6711,22363,0,Buildings
6712,22364,5,Street
6713,22365,0,Buildings
6714,22367,3,Mountain
6715,22371,1,Forest
6716,22381,3,Mountain
6717,22392,0,Buildings
6718,22395,0,Buildings
6719,22396,3,Mountain
6720,22397,2,Glacier
6721,22402,0,Buildings
6722,22403,4,Sea
6723,22404,0,Buildings
6724,22407,1,Forest
6725,22413,5,Street
6726,22418,0,Buildings
6727,22419,4,Sea
6728,22422,3,Mountain
6729,22429,2,Glacier
6730,22430,1,Forest
6731,22435,5,Street
6732,22443,5,Street
6733,22445,3,Mountain
6734,22449,0,Buildings
6735,22454,3,Mountain
6736,22456,2,Glacier
6737,22463,5,Street
6738,22466,5,Street
6739,22468,1,Forest
6740,22474,4,Sea
6741,22477,5,Street
6742,22480,4,Sea
6743,22482,0,Buildings
6744,22485,4,Sea
6745,22489,0,Buildings
6746,22492,2,Glacier
6747,22497,3,Mountain
6748,22498,3,Mountain
6749,22499,0,Buildings
6750,22505,5,Street
6751,22507,5,Street
6752,22509,4,Sea
6753,22519,4,Sea
6754,22521,2,Glacier
6755,22523,1,Forest
6756,22524,2,Glacier
6757,22529,5,Street
6758,22530,3,Mountain
6759,22532,5,Street
6760,22533,5,Street
6761,22535,4,Sea
6762,22541,4,Sea
6763,22544,0,Buildings
6764,22548,5,Street
6765,22549,3,Mountain
6766,22551,2,Glacier
6767,22554,5,Street
6768,22559,4,Sea
6769,22560,2,Glacier
6770,22561,4,Sea
6771,22566,4,Sea
6772,22573,2,Glacier
6773,22578,5,Street
6774,22579,2,Glacier
6775,22582,2,Glacier
6776,22584,0,Buildings
6777,22590,3,Mountain
6778,22591,3,Mountain
6779,22594,4,Sea
6780,22601,3,Mountain
6781,22604,2,Glacier
6782,22605,5,Street
6783,22607,2,Glacier
6784,22610,4,Sea
6785,22611,1,Forest
6786,22612,5,Street
6787,22613,4,Sea
6788,22615,2,Glacier
6789,22618,3,Mountain
6790,22621,2,Glacier
6791,22622,1,Forest
6792,22627,0,Buildings
6793,22630,5,Street
6794,22638,3,Mountain
6795,22641,1,Forest
6796,22649,5,Street
6797,22651,4,Sea
6798,22658,0,Buildings
6799,22659,0,Buildings
6800,22662,1,Forest
6801,22674,1,Forest
6802,22680,1,Forest
6803,22682,5,Street
6804,22684,1,Forest
6805,22693,1,Forest
6806,22697,3,Mountain
6807,22698,4,Sea
6808,22701,3,Mountain
6809,22704,0,Buildings
6810,22713,0,Buildings
6811,22714,1,Forest
6812,22715,4,Sea
6813,22726,1,Forest
6814,22728,1,Forest
6815,22729,0,Buildings
6816,22733,4,Sea
6817,22739,3,Mountain
6818,22743,0,Buildings
6819,22744,3,Mountain
6820,22749,3,Mountain
6821,22750,5,Street
6822,22751,5,Street
6823,22752,3,Mountain
6824,22757,0,Buildings
6825,22758,0,Buildings
6826,22762,5,Street
6827,22770,0,Buildings
6828,22772,5,Street
6829,22773,0,Buildings
6830,22781,5,Street
6831,22783,3,Mountain
6832,22785,2,Glacier
6833,22787,2,Glacier
6834,22788,1,Forest
6835,22791,4,Sea
6836,22792,4,Sea
6837,22793,0,Buildings
6838,22794,0,Buildings
6839,22795,3,Mountain
6840,22796,4,Sea
6841,22798,2,Glacier
6842,22802,0,Buildings
6843,22803,0,Buildings
6844,22806,5,Street
6845,22808,3,Mountain
6846,22815,4,Sea
6847,22816,0,Buildings
6848,22825,0,Buildings
6849,22828,3,Mountain
6850,22835,4,Sea
6851,22838,1,Forest
6852,22840,3,Mountain
6853,22841,4,Sea
6854,22853,3,Mountain
6855,22861,1,Forest
6856,22863,5,Street
6857,22865,5,Street
6858,22872,5,Street
6859,22873,2,Glacier
6860,22874,5,Street
6861,22878,1,Forest
6862,22880,2,Glacier
6863,22888,0,Buildings
6864,22889,0,Buildings
6865,22892,4,Sea
6866,22894,5,Street
6867,22901,5,Street
6868,22902,1,Forest
6869,22904,0,Buildings
6870,22905,5,Street
6871,22906,1,Forest
6872,22909,0,Buildings
6873,22910,5,Street
6874,22914,1,Forest
6875,22916,2,Glacier
6876,22918,5,Street
6877,22922,1,Forest
6878,22923,2,Glacier
6879,22926,0,Buildings
6880,22929,2,Glacier
6881,22931,4,Sea
6882,22932,1,Forest
6883,22937,5,Street
6884,22939,3,Mountain
6885,22940,3,Mountain
6886,22945,4,Sea
6887,22946,0,Buildings
6888,22957,2,Glacier
6889,22968,5,Street
6890,22972,0,Buildings
6891,22975,4,Sea
6892,22979,0,Buildings
6893,22981,2,Glacier
